competition,ModifiersLabel,Competitor,seed,step,Trial,Arch,score,qps,ne
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,0,0,0,"[[256, 256], [512, 512], [256, 256], [64], [64]]",0.0,26021.45014064819,0.559786328135504
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,0,1,1,"[[2048, 2048, 2048, 2048, 2048], [512], [512, 512, 512, 512], [512, 512], [1024, 1024, 1024]]",0.13070190842675258,1935.0574333183079,0.4866211867369893
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,0,2,2,"[[64], [256, 256, 256, 256, 256], [64, 64], [2048, 2048], [2048, 2048]]",0.12370666842619221,2369.658438920382,0.49053702645132957
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,0,3,3,"[[128], [512, 512, 512, 512, 512], [512], [256], [64, 64, 64, 64]]",0.050818361495978306,16812.34621760693,0.5313389041518076
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,0,4,4,"[[512, 512], [512, 512, 512, 512], [128], [128, 128], [256]]",0.03711751043621051,16290.737220959412,0.5390084532588865
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,0,5,5,"[[512, 512, 512, 512, 512], [256, 256, 256, 256], [256, 256, 256, 256, 256], [64], [2048, 2048, 2048, 2048, 2048]]",0.12299486800193288,3856.174536495888,0.490935482597191
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,0,6,6,"[[1024], [1024, 1024], [256, 256], [64, 64, 64], [128, 128]]",0.06420290397173008,10034.209813668447,0.5238464202655329
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,0,7,7,"[[128, 128], [512, 512, 512, 512], [512, 512, 512], [512], [128, 128, 128, 128, 128]]",0.06803577101329941,14416.432591532248,0.5217008336981012
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,0,8,8,"[[1024, 1024, 1024], [1024, 1024, 1024, 1024], [1024, 1024, 1024, 1024, 1024], [1024, 1024, 1024, 1024], [1024, 1024, 1024, 1024, 1024]]",0.12928918876746553,2016.2536641862912,0.4874120078877464
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,0,9,9,"[[1024], [256, 256, 256, 256], [128], [512, 512], [2048]]",0.06853948777890866,9692.15645458834,0.5214188599394605
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,0,10,10,"[[128], [1024, 1024, 1024], [64, 64, 64], [256, 256, 256, 256], [2048, 2048, 2048]]",0.12019162956670945,5011.530976731664,0.49250469714773304
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,0,11,11,"[[2048], [64, 64], [256, 256, 256], [256, 256, 256, 256], [256, 256, 256, 256]]",0.05581960945207751,15732.806887335968,0.5285392739223677
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,0,12,12,"[[256, 256], [512, 512, 512, 512], [256, 256, 256, 256], [1024, 1024, 1024, 1024], [256, 256]]",0.11960803667102203,4590.353201292093,0.49283138447193586
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,0,13,13,"[[128, 128, 128, 128], [128, 128, 128], [256, 256, 256, 256, 256], [64, 64, 64, 64], [256, 256, 256, 256]]",0.03515618329273846,33578.465909365565,0.5401063773788032
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,0,14,14,"[[64, 64, 64, 64], [64], [256, 256, 256, 256], [64, 64, 64, 64], [64, 64, 64, 64, 64]]",0.017311867369458916,42339.57420278378,0.5500953814675857
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,0,15,15,"[[2048], [512, 512, 512], [512, 512, 512], [64], [512]]",0.0815187980407552,9791.26096028983,0.5141532195062499
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,0,16,16,"[[256], [64, 64, 64], [512, 512, 512, 512, 512], [2048, 2048, 2048, 2048, 2048], [1024]]",0.1272867927528999,1173.3914197296797,0.4885329218002133
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,0,17,17,"[[2048, 2048, 2048, 2048], [1024, 1024, 1024, 1024], [2048, 2048], [64, 64, 64, 64], [64]]",0.13289641088226292,1954.301810310201,0.4853927342653348
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,0,18,18,"[[64, 64], [128, 128, 128, 128, 128], [128, 128, 128, 128], [64], [512, 512, 512, 512, 512]]",0.028418341357576295,28336.30758914754,0.543878129175245
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,0,19,19,"[[128, 128, 128, 128], [64], [256, 256], [512], [128, 128]]",0.016104137656400664,31057.014721196974,0.5507714520490388
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,0,20,20,"[[64, 64, 64, 64, 64], [512], [512, 512, 512], [1024, 1024, 1024], [2048, 2048, 2048, 2048]]",0.12356033593228029,2799.913356337067,0.49061894138078344
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,1,0,0,"[[256, 256], [512, 512], [256, 256], [64], [64]]",0.0,26021.45014064819,0.559786328135504
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,1,1,1,"[[1024, 1024, 1024, 1024], [128], [2048, 2048, 2048, 2048], [64], [1024, 1024]]",0.12249705968790958,3722.022471295922,0.4912141488854134
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,1,2,2,"[[128, 128, 128, 128, 128], [1024, 1024, 1024], [1024, 1024, 1024], [1024, 1024, 1024, 1024], [1024, 1024, 1024]]",0.12459071623210341,2814.5996098815026,0.4900421485761623
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,1,3,3,"[[1024, 1024, 1024], [128, 128], [2048], [128, 128], [128, 128]]",0.10530228021114016,10504.08017809103,0.5008395513518139
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,1,4,4,"[[1024], [64, 64], [2048], [256, 256, 256, 256], [64, 64]]",0.0726700727538774,16035.976054990062,0.519106614943271
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,1,5,5,"[[2048, 2048, 2048, 2048], [128, 128], [1024, 1024, 1024, 1024], [128], [1024, 1024, 1024, 1024]]",0.12768446493718252,2441.3651977190307,0.4883103103483721
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,1,6,6,"[[1024, 1024, 1024], [2048], [128, 128, 128, 128], [64, 64, 64], [128, 128, 128, 128, 128]]",0.1168923799575304,6536.41090939045,0.49435157197205787
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,1,7,7,"[[256, 256, 256], [64, 64], [512, 512], [512, 512, 512, 512, 512], [512, 512]]",0.0604945360249412,9974.09080112179,0.5259223139418412
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,1,8,8,"[[64], [256, 256, 256], [512, 512], [256, 256, 256, 256, 256], [64]]",0.021587079933534273,21120.222065447033,0.5477021759243432
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,1,9,9,"[[128, 128], [64, 64, 64, 64], [2048], [2048, 2048, 2048, 2048, 2048], [1024, 1024, 1024]]",0.13034374283698713,1121.515177777213,0.48682168293734857
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,1,10,10,"[[2048, 2048, 2048, 2048], [2048, 2048, 2048, 2048], [512], [512, 512, 512, 512, 512], [1024, 1024, 1024, 1024, 1024]]",0.14121366704133176,1262.527256506336,0.48073684797988725
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,1,11,11,"[[128, 128, 128, 128, 128], [1024], [64, 64, 64], [1024, 1024, 1024], [128, 128]]",0.07369799474346762,7468.741945120422,0.5185311982671086
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,1,12,12,"[[256], [1024, 1024, 1024, 1024, 1024], [1024], [1024, 1024], [64, 64]]",0.12288703273535886,4108.220544455567,0.49099584730511
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,1,13,13,"[[512, 512, 512], [256, 256], [1024, 1024, 1024, 1024, 1024], [256, 256, 256], [128]]",0.07947777743455149,8846.558265865962,0.5152957549370456
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,1,14,14,"[[256, 256, 256], [2048], [256, 256], [64, 64, 64, 64, 64], [256, 256]]",0.03443734482959421,16651.43308282442,0.5405087733226093
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,1,15,15,"[[2048, 2048], [256, 256, 256, 256, 256], [2048], [128], [128]]",0.12215866509364245,5734.523908073544,0.4914035775527991
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,1,16,16,"[[128, 128, 128, 128], [2048, 2048], [1024, 1024, 1024, 1024, 1024], [2048, 2048, 2048, 2048], [512]]",0.13231178766069993,1167.8113076684501,0.4857199983518763
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,1,17,17,"[[512], [256, 256], [2048, 2048, 2048, 2048, 2048], [2048], [2048]]",0.12741629223885292,1877.2229431963358,0.4884604297584762
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,1,18,18,"[[128, 128, 128, 128], [2048, 2048], [2048], [1024], [2048, 2048, 2048]]",0.1301632833873558,2122.1192168576117,0.48692270167003504
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,1,19,19,"[[1024, 1024, 1024, 1024], [64, 64, 64], [512, 512, 512, 512], [256, 256], [512, 512, 512, 512, 512]]",0.11966120046795688,7301.104018836144,0.49280162410525996
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,1,20,20,"[[64], [256, 256, 256, 256, 256], [256, 256, 256, 256, 256], [2048], [64, 64, 64, 64]]",0.1068915607952802,15874.40284231678,0.4999498938092411
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,2,0,0,"[[256, 256], [512, 512], [256, 256], [64], [64]]",0.0,26021.45014064819,0.559786328135504
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,2,1,1,"[[2048], [512], [512, 512, 512], [256], [512, 512]]",0.07499017591788319,9467.065157440009,0.5178078529121967
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,2,2,2,"[[1024, 1024, 1024], [1024, 1024, 1024, 1024, 1024], [1024, 1024, 1024, 1024], [512, 512, 512], [256, 256, 256, 256]]",0.12592070645249467,3300.5595638445925,0.48929763823423333
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,2,3,3,"[[256, 256], [512, 512, 512, 512, 512], [1024], [128, 128, 128, 128], [64, 64, 64]]",0.08204855763065887,14156.385062491734,0.5138566673306232
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,2,4,4,"[[1024, 1024, 1024, 1024, 1024], [1024, 1024, 1024], [128, 128, 128], [256], [128, 128, 128]]",0.12186396152291858,4905.425307828351,0.49156854858254306
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,2,5,5,"[[128], [256], [128, 128], [1024, 1024], [512, 512, 512]]",0.043875642560311304,9378.742720960168,0.5352253432920815
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,2,6,6,"[[512], [256], [64, 64, 64], [256, 256, 256, 256, 256], [256]]",0.005312881412603407,22055.05832970914,0.5568122497577234
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,2,7,7,"[[128, 128, 128, 128, 128], [64, 64, 64, 64], [128, 128, 128], [64, 64, 64, 64, 64], [2048, 2048]]",0.07755537155231597,13428.40947706826,0.5163718914670483
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,2,8,8,"[[2048, 2048], [256, 256], [256, 256, 256, 256, 256], [1024, 1024, 1024, 1024], [64, 64, 64]]",0.12293560729663687,3168.318517902364,0.49096865592981137
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,2,9,9,"[[512, 512, 512], [64, 64, 64, 64], [2048], [2048, 2048, 2048, 2048], [2048, 2048, 2048, 2048]]",0.13331717989425382,1118.7005543421321,0.4851571935251192
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,2,10,10,"[[64], [2048, 2048, 2048], [128, 128, 128, 128], [512, 512, 512], [512, 512, 512, 512, 512]]",0.12424913348858377,3646.184699635781,0.4902333619259116
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,2,11,11,"[[128, 128, 128, 128], [256, 256, 256, 256, 256], [64, 64, 64, 64], [256], [1024, 1024, 1024, 1024, 1024]]",0.08302456969100805,11251.134688526547,0.5133103091231443
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,2,12,12,"[[256, 256, 256, 256], [128, 128], [256, 256], [512, 512], [128]]",0.0316278747599965,19918.08281293487,0.542081476256876
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,2,13,13,"[[1024], [128, 128, 128, 128], [64, 64, 64, 64], [2048], [256, 256, 256, 256]]",0.11277883180721722,14148.562183452099,0.4966542799867303
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,2,14,14,"[[2048, 2048, 2048], [128, 128, 128], [2048, 2048, 2048, 2048], [512, 512, 512, 512, 512], [64, 64]]",0.12858809607979724,2154.8231508618883,0.4878044699890589
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,2,15,15,"[[64, 64, 64, 64], [128, 128, 128, 128], [2048, 2048, 2048, 2048], [64, 64, 64, 64], [1024, 1024]]",0.12089039505384887,5350.1204832477,0.49211353778145944
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,2,16,16,"[[128, 128, 128], [256, 256], [256], [1024], [128, 128, 128, 128]]",0.047208695692884176,22051.784476709596,0.533359545717518
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,2,17,17,"[[2048], [2048, 2048], [256, 256, 256, 256, 256], [512], [256, 256, 256, 256]]",0.12539331043804652,3390.1052714449224,0.48959286731263457
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,2,18,18,"[[64, 64, 64, 64, 64], [64, 64, 64, 64], [1024], [512, 512], [512, 512, 512, 512]]",0.08767395100479188,13143.309609546175,0.5107076490293995
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,2,19,19,"[[256, 256, 256, 256], [2048, 2048, 2048], [1024, 1024, 1024, 1024, 1024], [1024, 1024], [2048]]",0.13032960877095334,2090.339187507799,0.48682959499427525
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,2,20,20,"[[64, 64, 64, 64, 64], [512, 512, 512], [2048, 2048], [2048, 2048, 2048, 2048, 2048], [2048, 2048, 2048]]",0.13509301196068418,959.2138862041128,0.48416310701326687
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,3,0,0,"[[256, 256], [512, 512], [256, 256], [64], [64]]",0.0,26021.45014064819,0.559786328135504
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,3,1,1,"[[64, 64, 64], [512, 512], [64], [2048], [256, 256, 256, 256]]",0.09063780212502062,16078.258781369921,0.5090485256936663
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,3,2,2,"[[128, 128, 128, 128], [256, 256], [1024], [2048, 2048, 2048, 2048, 2048], [256]]",0.1277237737112605,1184.3264908521842,0.48828830583406746
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,3,3,3,"[[256, 256], [256, 256, 256], [128, 128, 128, 128, 128], [256, 256, 256, 256], [128]]",0.0221589099942453,23897.022108034573,0.5473820732743403
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,3,4,4,"[[64, 64, 64], [64, 64, 64, 64], [128, 128, 128, 128], [64, 64, 64, 64], [128, 128, 128, 128, 128]]",0.02740807014565331,44359.75105520538,0.5444436651873884
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,3,5,5,"[[1024, 1024, 1024, 1024, 1024], [64], [256, 256], [2048, 2048, 2048, 2048, 2048], [64]]",0.1296888133125985,1085.2950887507375,0.4871883035309936
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,3,6,6,"[[128, 128], [2048, 2048], [512, 512, 512], [1024, 1024, 1024, 1024, 1024], [512, 512, 512, 512]]",0.12450678440571689,2558.200576879174,0.4900891324650689
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,3,7,7,"[[64], [64], [256, 256, 256], [64, 64, 64, 64], [2048]]",-0.003833800594836499,41633.33913886424,0.5619324372932912
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,3,8,8,"[[1024, 1024], [1024, 1024], [256, 256, 256], [1024, 1024, 1024, 1024, 1024], [64, 64, 64]]",0.12222558978192741,3057.6025057859756,0.4913661140272825
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,3,9,9,"[[64, 64, 64, 64, 64], [256, 256, 256, 256], [1024], [128, 128, 128, 128], [64, 64]]",0.061647680910766084,26275.585535129296,0.525276799200397
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,3,10,10,"[[2048], [64], [128, 128], [64, 64, 64, 64, 64], [1024, 1024, 1024, 1024]]",0.0620846178053961,11916.066832660765,0.5250322079005252
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,3,11,11,"[[64, 64, 64], [1024], [1024, 1024, 1024, 1024, 1024], [512, 512, 512, 512, 512], [64, 64, 64, 64]]",0.10793675925079312,6130.85144796901,0.4993648060036566
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,3,12,12,"[[256], [128, 128, 128], [2048, 2048, 2048, 2048], [1024, 1024, 1024], [256, 256]]",0.12261406756372424,2914.1135729870584,0.4911486494762482
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,3,13,13,"[[512, 512, 512], [128, 128, 128, 128, 128], [512, 512, 512, 512, 512], [128, 128], [64, 64, 64, 64]]",0.063403206454955,17718.118912435137,0.5242940800020675
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,3,14,14,"[[1024, 1024, 1024, 1024, 1024], [64, 64, 64, 64, 64], [2048, 2048, 2048, 2048], [64, 64, 64, 64], [64, 64, 64, 64, 64]]",0.12465337749010202,3634.3111018062677,0.4900070716606309
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,3,15,15,"[[1024], [1024, 1024, 1024, 1024], [256, 256], [1024, 1024, 1024], [128, 128, 128, 128, 128]]",0.12266306589392217,3901.0435804743543,0.49112122088090193
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,3,16,16,"[[128, 128, 128], [64, 64], [1024, 1024, 1024, 1024, 1024], [2048, 2048, 2048, 2048, 2048], [64, 64, 64]]",0.1282577916351594,1146.153460004377,0.48798936990128955
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,3,17,17,"[[256, 256, 256, 256, 256], [1024], [128, 128, 128, 128, 128], [64, 64, 64, 64, 64], [64, 64, 64, 64, 64]]",0.04275390719651432,23885.32713475658,0.5358532754125211
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,3,18,18,"[[128], [2048, 2048, 2048, 2048, 2048], [256, 256, 256, 256], [512, 512, 512, 512, 512], [1024, 1024]]",0.1332280515719508,1964.5709224957095,0.4852070863413941
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,3,19,19,"[[512, 512], [128, 128, 128, 128, 128], [64], [1024, 1024, 1024, 1024, 1024], [64, 64, 64]]",0.11757213191278233,4249.955463946825,0.49397105612098446
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,3,20,20,"[[1024, 1024, 1024, 1024, 1024], [256, 256, 256, 256, 256], [512, 512, 512, 512], [128, 128, 128, 128, 128], [128]]",0.1207844298751403,6512.854776586913,0.49217285563975893
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,4,0,0,"[[256, 256], [512, 512], [256, 256], [64], [64]]",0.0,26021.45014064819,0.559786328135504
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,4,1,1,"[[2048, 2048, 2048], [64, 64], [256], [256, 256], [2048, 2048, 2048, 2048, 2048]]",0.1278910923933401,2230.801619895162,0.48819464312339766
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,4,2,2,"[[64, 64], [256, 256, 256, 256, 256], [256, 256, 256, 256, 256], [512, 512, 512, 512, 512], [2048]]",0.08590229258409543,8285.557689667614,0.5116993991914315
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,4,3,3,"[[2048, 2048], [256], [128], [256, 256, 256], [64]]",0.10408040185026285,6260.409302693137,0.5015235421528776
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,4,4,4,"[[256, 256, 256, 256], [64, 64], [512, 512, 512, 512, 512], [512, 512, 512], [128, 128, 128]]",0.06126245109029798,12865.54648316435,0.5254924455870852
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,4,5,5,"[[128, 128, 128], [128], [128, 128], [64, 64, 64, 64], [256, 256, 256, 256, 256]]",0.008268501937764695,38252.59141333006,0.5551577337965814
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,4,6,6,"[[512, 512, 512, 512], [256], [128, 128, 128], [2048, 2048, 2048], [64, 64, 64, 64]]",0.12311773519179275,2203.5434067039823,0.490866703224131
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,4,7,7,"[[512, 512, 512, 512, 512], [512, 512, 512, 512], [64, 64, 64, 64], [2048, 2048], [512]]",0.1233380519497983,3128.2154618326936,0.49074337291514036
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,4,8,8,"[[2048, 2048, 2048], [1024], [64, 64, 64, 64], [64, 64, 64, 64, 64], [128, 128]]",0.12351688641447435,3473.6698765006163,0.4906432638268153
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,4,9,9,"[[256, 256, 256, 256, 256], [512, 512, 512, 512], [64, 64, 64, 64, 64], [64, 64, 64, 64, 64], [512, 512, 512, 512]]",0.07685718145396894,16291.282768556368,0.5167627287385426
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,4,10,10,"[[256, 256, 256, 256, 256], [512, 512], [1024, 1024], [2048, 2048, 2048, 2048], [256]]",0.1271487708844252,1423.744340024723,0.48861018455516914
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,4,11,11,"[[2048], [512], [1024, 1024, 1024, 1024, 1024], [256], [256, 256]]",0.10942363853222149,6604.354360240174,0.4985324713103251
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,4,12,12,"[[64], [1024, 1024], [128, 128, 128, 128], [256, 256, 256, 256], [64, 64, 64, 64, 64]]",0.03676591809084614,16437.692597456855,0.5392052698468985
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,4,13,13,"[[256, 256, 256, 256], [128, 128], [256, 256, 256, 256], [128, 128, 128], [1024, 1024, 1024, 1024, 1024]]",0.06901188389034967,11636.729152358988,0.5211544190548114
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,4,14,14,"[[512, 512, 512, 512], [2048], [128], [256, 256], [256]]",0.05455101168394301,10965.283281122967,0.5292494176088726
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,4,15,15,"[[2048, 2048, 2048, 2048, 2048], [512, 512, 512], [512], [128, 128, 128, 128, 128], [64, 64, 64, 64, 64]]",0.12997400967723077,2201.7606339499544,0.4870286545052385
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,4,16,16,"[[1024, 1024, 1024, 1024], [512, 512, 512, 512, 512], [64, 64, 64, 64, 64], [512, 512, 512], [512, 512, 512, 512]]",0.12164402403086047,5397.3778014620975,0.4916916665836416
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,4,17,17,"[[2048, 2048], [1024, 1024], [512], [64, 64, 64, 64, 64], [1024, 1024, 1024]]",0.1235587691796189,3855.899731185703,0.49061981842750285
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,4,18,18,"[[128, 128, 128], [64, 64], [512, 512], [256, 256], [256, 256, 256, 256]]",0.026121275497398507,26088.847424870994,0.5451639952385994
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,4,19,19,"[[1024, 1024], [1024, 1024, 1024, 1024, 1024], [2048, 2048, 2048], [128, 128, 128], [128, 128, 128]]",0.1262151093524302,3205.605902439272,0.489132835515886
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,4,20,20,"[[64, 64], [2048, 2048, 2048, 2048, 2048], [1024, 1024, 1024, 1024], [256, 256, 256, 256, 256], [128, 128, 128]]",0.13356543037141808,2055.6142601290326,0.48501822630204955
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,5,0,0,"[[256, 256], [512, 512], [256, 256], [64], [64]]",0.0,26021.45014064819,0.559786328135504
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,5,1,1,"[[2048, 2048, 2048, 2048], [128], [1024], [64, 64, 64, 64], [1024]]",0.12545114193852558,3022.7117957939654,0.48956049402933083
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,5,2,2,"[[2048, 2048], [512], [2048, 2048, 2048, 2048, 2048], [128, 128, 128, 128], [2048, 2048, 2048, 2048, 2048]]",0.13187272587860352,1705.9651308670527,0.4859657791347007
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,5,3,3,"[[128, 128, 128], [256, 256], [128, 128], [256, 256], [2048]]",0.02282091654475886,20335.17823165699,0.5470114910582267
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,5,4,4,"[[64, 64, 64], [1024], [128, 128, 128, 128, 128], [512, 512, 512, 512], [1024, 1024, 1024]]",0.06011597395613526,9161.811079996074,0.5261342278123095
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,5,5,5,"[[512, 512], [256, 256, 256, 256], [2048, 2048], [1024, 1024, 1024, 1024, 1024], [512, 512, 512, 512]]",0.12409111497020439,2710.7068811039017,0.4903218185320926
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,5,6,6,"[[1024, 1024, 1024, 1024], [512, 512], [512, 512, 512, 512], [128, 128], [256]]",0.10779836385867873,7097.35306895478,0.4994422778520392
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,5,7,7,"[[64, 64], [2048, 2048, 2048], [64, 64, 64, 64], [64, 64, 64, 64], [1024]]",0.12264202720032125,4493.7690583695185,0.49113299805394156
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,5,8,8,"[[2048, 2048, 2048, 2048, 2048], [64, 64, 64], [64, 64, 64, 64], [64], [1024, 1024, 1024]]",0.12834744645555088,2264.0395158058723,0.48793918235858297
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,5,9,9,"[[2048, 2048, 2048, 2048], [1024, 1024], [1024, 1024, 1024], [2048, 2048, 2048, 2048], [64]]",0.13862590897445393,941.8769478907653,0.4821854395662478
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,config_01,Random,5,10,10,"[[1024, 1024], [1024, 1024, 1024, 1024], [64, 64], [256], [512, 512, 512, 512, 512]]",0.12093731461451414,5669.009385785155,0.4920872728528769
