,config_key,model_config,trial,trace_url,session_url,session_elapsed_time,is_valid,is_best_valid_trial,nested_architecture,training_ne,qps,score,actual_answers
0,CONFIG_0,CONFIG_0_confucius_claude-4-5-sonnet_,trial_1,https://fburl.com/confucius/3xsj5g21,https://fburl.com/confucius/vviw8hmp,299.098444773932,False,False,"[[2048, 2048, 2048], [2048, 2048, 2048], [2048, 2048, 2048], [2048, 2048], [2048, 2048]]",0.49017332178051476,2901.4679064746624,0.0,
1,CONFIG_0,CONFIG_0_confucius_claude-4-5-sonnet_,trial_2,https://fburl.com/confucius/3xsj5g21,https://fburl.com/confucius/vviw8hmp,299.098444773932,True,False,"[[1536, 1536], [1024, 1024], [1536, 1536], [1536], [1536]]",0.49215021616825716,7589.43425083548,0.0013579744551075047,
2,CONFIG_0,CONFIG_0_confucius_claude-4-5-sonnet_,trial_3,https://fburl.com/confucius/3xsj5g21,https://fburl.com/confucius/vviw8hmp,299.098444773932,False,False,"[[1536, 1536, 1536], [1024, 1024, 1024], [1536, 1536, 1536], [1536, 1536], [1536, 1536]]",0.4915834549219937,5386.150790451944,0.0,
3,CONFIG_0,CONFIG_0_confucius_claude-4-5-sonnet_,trial_4,https://fburl.com/confucius/3xsj5g21,https://fburl.com/confucius/vviw8hmp,299.098444773932,True,False,"[[1728, 1728], [1024, 1024], [1728, 1728], [1280], [1280]]",0.4921470272456299,7702.5302789804155,0.0013644452277438899,
4,CONFIG_0,CONFIG_0_confucius_claude-4-5-sonnet_,trial_5,https://fburl.com/confucius/3xsj5g21,https://fburl.com/confucius/vviw8hmp,299.098444773932,True,False,"[[2048, 2048], [1024, 1024], [1536, 1536], [1280], [1280]]",0.49209150687158265,7423.5402905026785,0.0014771038774327055,
5,CONFIG_0,CONFIG_0_confucius_claude-4-5-sonnet_,trial_6,https://fburl.com/confucius/3xsj5g21,https://fburl.com/confucius/vviw8hmp,299.098444773932,True,False,"[[2048, 2048], [1024, 1024], [2048, 2048], [1280], [1280]]",0.4919366271228656,6686.952940038172,0.0017913766764550666,
6,CONFIG_0,CONFIG_0_confucius_claude-4-5-sonnet_,trial_7,https://fburl.com/confucius/3xsj5g21,https://fburl.com/confucius/vviw8hmp,299.098444773932,False,False,"[[2048, 2048], [1536, 1536], [2048, 2048], [1280], [1280]]",0.4917090620233056,5816.889956752346,0.0,
7,CONFIG_0,CONFIG_0_confucius_claude-4-5-sonnet_,trial_8,https://fburl.com/confucius/3xsj5g21,https://fburl.com/confucius/vviw8hmp,299.098444773932,True,False,"[[2048, 2048], [1024, 1024], [2048, 2048], [1536], [1536]]",0.49181438617091144,6104.35349612303,0.002039420765136968,
8,CONFIG_0,CONFIG_0_confucius_claude-4-5-sonnet_,trial_9,https://fburl.com/confucius/3xsj5g21,https://fburl.com/confucius/vviw8hmp,299.098444773932,False,False,"[[2048, 2048], [1024, 1024], [2048, 2048], [1536, 1536], [1536, 1536]]",0.4916223819284851,5178.428283671352,0.0,
9,CONFIG_0,CONFIG_0_confucius_claude-4-5-sonnet_,trial_10,https://fburl.com/confucius/3xsj5g21,https://fburl.com/confucius/vviw8hmp,299.098444773932,False,False,"[[2048, 2048], [1280, 1280], [2048, 2048], [1536], [1536]]",0.4917039527206935,5723.840893779136,0.0,
10,CONFIG_0,CONFIG_0_confucius_claude-4-5-sonnet_,trial_11,https://fburl.com/confucius/3xsj5g21,https://fburl.com/confucius/vviw8hmp,299.098444773932,True,False,"[[2048, 2048], [1024, 1024], [2048, 2048], [1472], [1472]]",0.49184540431512036,6244.886892705433,0.0019764805868259503,
11,CONFIG_0,CONFIG_0_confucius_claude-4-5-sonnet_,trial_12,https://fburl.com/confucius/3xsj5g21,https://fburl.com/confucius/vviw8hmp,299.098444773932,False,False,"[[2048, 2048], [1152, 1152], [2048, 2048], [1536], [1536]]",0.4917599738948148,5910.309312473007,0.0,
12,CONFIG_0,CONFIG_0_confucius_claude-4-5-sonnet_,trial_13,https://fburl.com/confucius/3xsj5g21,https://fburl.com/confucius/vviw8hmp,299.098444773932,False,False,"[[2048, 2048, 2048], [1024, 1024], [2048, 2048, 2048], [1280], [1280]]",0.49159929180312406,5462.0551589647475,0.0,
13,CONFIG_0,CONFIG_0_confucius_claude-4-5-sonnet_,trial_14,https://fburl.com/confucius/3xsj5g21,https://fburl.com/confucius/vviw8hmp,299.098444773932,False,False,"[[2048, 2048], [1024, 1024], [2048, 2048], [1600], [1600]]",0.4917830678051983,5967.240238027708,0.0,
14,CONFIG_0,CONFIG_0_confucius_claude-4-5-sonnet_,trial_15,https://fburl.com/confucius/3xsj5g21,https://fburl.com/confucius/vviw8hmp,299.098444773932,True,False,"[[2048, 2048], [1024, 1024], [2048, 2048], [1408], [1408]]",0.49187611922854374,6388.841927666721,0.0019141557064380624,
15,CONFIG_0,CONFIG_0_confucius_claude-4-5-sonnet_,trial_16,https://fburl.com/confucius/3xsj5g21,https://fburl.com/confucius/vviw8hmp,299.098444773932,False,False,"[[2240, 2240], [1024, 1024], [2048, 2048], [1472], [1472]]",0.491773699030781,5994.463483739537,0.0,
16,CONFIG_0,CONFIG_0_confucius_claude-4-5-sonnet_,trial_17,https://fburl.com/confucius/3xsj5g21,https://fburl.com/confucius/vviw8hmp,299.098444773932,True,True,"[[2048, 2048], [1024, 1024], [2112, 2112], [1536], [1536]]",0.4917942251696975,6028.275595241055,0.0020803302729007827,
17,CONFIG_0,CONFIG_0_confucius_claude-4-5-sonnet_,trial_18,https://fburl.com/confucius/3xsj5g21,https://fburl.com/confucius/vviw8hmp,299.098444773932,False,False,"[[2048, 2048], [1024, 1024], [2112, 2112], [1600], [1600]]",0.49176279509085796,5893.3234938366,0.0,
18,CONFIG_0,CONFIG_0_confucius_claude-4-5-sonnet_,trial_19,https://fburl.com/confucius/3xsj5g21,https://fburl.com/confucius/vviw8hmp,299.098444773932,False,False,"[[2112, 2112], [1024, 1024], [2112, 2112], [1536], [1536]]",0.4917706825508244,5949.88284734282,0.0,
19,CONFIG_0,CONFIG_0_confucius_claude-4-5-sonnet_,trial_20,https://fburl.com/confucius/3xsj5g21,https://fburl.com/confucius/vviw8hmp,299.098444773932,False,False,"[[2048, 2048], [1088, 1088], [2112, 2112], [1536], [1536]]",0.49176703299255314,5931.980612379728,0.0,
20,CONFIG_1,CONFIG_1_confucius_claude-4-5-sonnet_,trial_1,https://fburl.com/confucius/mcxcjrqn,https://fburl.com/confucius/hg4whnsl,273.4694419929292,False,False,"[[2048, 2048, 2048], [2048, 2048, 2048], [2048, 2048, 2048], [2048, 2048], [2048, 2048]]",0.490108,3035.9,0.013832,
21,CONFIG_1,CONFIG_1_confucius_claude-4-5-sonnet_,trial_2,https://fburl.com/confucius/mcxcjrqn,https://fburl.com/confucius/hg4whnsl,273.4694419929292,True,False,"[[2048, 2048], [512, 512], [1024, 1024], [1024], [1024]]",0.492871,10601.98,0.008272,
22,CONFIG_1,CONFIG_1_confucius_claude-4-5-sonnet_,trial_3,https://fburl.com/confucius/mcxcjrqn,https://fburl.com/confucius/hg4whnsl,273.4694419929292,True,False,"[[1024, 1024], [512, 512], [2048, 2048], [1024], [1024]]",0.492063,13983.98,0.009898,
23,CONFIG_1,CONFIG_1_confucius_claude-4-5-sonnet_,trial_4,https://fburl.com/confucius/mcxcjrqn,https://fburl.com/confucius/hg4whnsl,273.4694419929292,True,False,"[[1024, 1024], [2048, 2048], [1024, 1024], [1024], [1024]]",0.492496,8888.93,0.009028,
24,CONFIG_1,CONFIG_1_confucius_claude-4-5-sonnet_,trial_5,https://fburl.com/confucius/mcxcjrqn,https://fburl.com/confucius/hg4whnsl,273.4694419929292,True,False,"[[2048, 2048], [512, 512], [2048, 2048], [1024], [1024]]",0.492004,9682.99,0.010018,
25,CONFIG_1,CONFIG_1_confucius_claude-4-5-sonnet_,trial_6,https://fburl.com/confucius/mcxcjrqn,https://fburl.com/confucius/hg4whnsl,273.4694419929292,True,False,"[[2048, 2048, 2048], [512, 512], [2048, 2048, 2048], [1024], [1024]]",0.491354,7444.29,0.011326,
26,CONFIG_1,CONFIG_1_confucius_claude-4-5-sonnet_,trial_7,https://fburl.com/confucius/mcxcjrqn,https://fburl.com/confucius/hg4whnsl,273.4694419929292,False,False,"[[3072, 3072, 3072], [512, 512], [3072, 3072, 3072], [1024], [1024]]",0.489638,4380.24,0.014777,
27,CONFIG_1,CONFIG_1_confucius_claude-4-5-sonnet_,trial_8,https://fburl.com/confucius/mcxcjrqn,https://fburl.com/confucius/hg4whnsl,273.4694419929292,False,False,"[[2560, 2560, 2560], [512, 512], [2560, 2560, 2560], [1024], [1024]]",0.490552,5631.33,0.012939,
28,CONFIG_1,CONFIG_1_confucius_claude-4-5-sonnet_,trial_9,https://fburl.com/confucius/mcxcjrqn,https://fburl.com/confucius/hg4whnsl,273.4694419929292,True,False,"[[2304, 2304, 2304], [512, 512], [2304, 2304, 2304], [1024], [1024]]",0.490967,6450.68,0.012104,
29,CONFIG_1,CONFIG_1_confucius_claude-4-5-sonnet_,trial_10,https://fburl.com/confucius/mcxcjrqn,https://fburl.com/confucius/hg4whnsl,273.4694419929292,True,False,"[[2048, 2048, 2048, 2048], [512, 512], [2048, 2048, 2048, 2048], [1024], [1024]]",0.490703,6046.38,0.012635,
30,CONFIG_1,CONFIG_1_confucius_claude-4-5-sonnet_,trial_11,https://fburl.com/confucius/mcxcjrqn,https://fburl.com/confucius/hg4whnsl,273.4694419929292,True,False,"[[2048, 2048, 2048], [1024, 1024], [2048, 2048, 2048], [1024], [1024]]",0.491171,6466.91,0.011693,
