,config_key,model_config,trial,trace_url,session_url,session_elapsed_time,is_valid,is_best_valid_trial,nested_architecture,training_ne,qps,score,actual_answers
0,CONFIG_0,CONFIG_0_confucius_claude-4-5-sonnet_,trial_1,https://fburl.com/confucius/fjoam1z2,https://fburl.com/confucius/nxpmd3ny,513.186604336137,False,False,"[[2048, 2048, 2048], [2048, 2048, 2048], [2048, 2048, 2048], [2048, 2048], [2048, 2048]]",0.49017332178051476,2901.4679064746624,0.005369371282348671,
1,CONFIG_0,CONFIG_0_confucius_claude-4-5-sonnet_,trial_2,https://fburl.com/confucius/fjoam1z2,https://fburl.com/confucius/nxpmd3ny,513.186604336137,True,False,"[[1536, 1536], [768, 768], [1536, 1536], [1536], [1536]]",0.49223829352859294,8124.403172725226,0.0011792531000399688,
2,CONFIG_0,CONFIG_0_confucius_claude-4-5-sonnet_,trial_3,https://fburl.com/confucius/fjoam1z2,https://fburl.com/confucius/nxpmd3ny,513.186604336137,False,False,"[[1536, 1536, 1536], [768, 768, 768], [1536, 1536, 1536], [1536, 1536], [1536, 1536]]",0.4916956325598077,5715.499813292397,0.0022803885486254037,
3,CONFIG_0,CONFIG_0_confucius_claude-4-5-sonnet_,trial_4,https://fburl.com/confucius/fjoam1z2,https://fburl.com/confucius/nxpmd3ny,513.186604336137,True,False,"[[1792, 1792], [512, 512], [1024, 1024], [1024], [1024]]",0.49260819655332894,11677.42816262059,0.00042866782395579463,
4,CONFIG_0,CONFIG_0_confucius_claude-4-5-sonnet_,trial_5,https://fburl.com/confucius/fjoam1z2,https://fburl.com/confucius/nxpmd3ny,513.186604336137,True,False,"[[1024, 1024], [512, 512], [1792, 1792], [1024], [1024]]",0.492617272139578,11779.63534094823,0.0004102521826799521,
5,CONFIG_0,CONFIG_0_confucius_claude-4-5-sonnet_,trial_6,https://fburl.com/confucius/fjoam1z2,https://fburl.com/confucius/nxpmd3ny,513.186604336137,True,False,"[[1792, 1792], [512, 512], [1792, 1792], [1024], [1024]]",0.49240730275636707,9740.135065887507,0.0008363096002398322,
6,CONFIG_0,CONFIG_0_confucius_claude-4-5-sonnet_,trial_7,https://fburl.com/confucius/fjoam1z2,https://fburl.com/confucius/nxpmd3ny,513.186604336137,True,False,"[[1792, 1792, 1792], [512, 512], [1792, 1792, 1792], [1024], [1024]]",0.49211968459021793,7739.918194324138,0.0014199273222088625,
7,CONFIG_0,CONFIG_0_confucius_claude-4-5-sonnet_,trial_8,https://fburl.com/confucius/fjoam1z2,https://fburl.com/confucius/nxpmd3ny,513.186604336137,True,False,"[[1792, 1792, 1792], [512, 512], [1792, 1792, 1792], [1536], [1536]]",0.4918847011696902,6446.127133208509,0.0018967417405226965,
8,CONFIG_0,CONFIG_0_confucius_claude-4-5-sonnet_,trial_9,https://fburl.com/confucius/fjoam1z2,https://fburl.com/confucius/nxpmd3ny,513.186604336137,False,False,"[[1792, 1792, 1792], [512, 512], [1792, 1792, 1792], [1536, 1536], [1536, 1536]]",0.4916918625848361,5413.690140759137,0.002288038358212392,
9,CONFIG_0,CONFIG_0_confucius_claude-4-5-sonnet_,trial_10,https://fburl.com/confucius/fjoam1z2,https://fburl.com/confucius/nxpmd3ny,513.186604336137,True,False,"[[1792, 1792, 1792], [768, 768], [1792, 1792, 1792], [1536], [1536]]",0.49179774350072153,6107.091137573411,0.002073191084285319,
10,CONFIG_0,CONFIG_0_confucius_claude-4-5-sonnet_,trial_11,https://fburl.com/confucius/fjoam1z2,https://fburl.com/confucius/nxpmd3ny,513.186604336137,True,True,"[[1792, 1792, 1792], [768, 768, 768], [1792, 1792, 1792], [1536], [1536]]",0.49168481588558344,6002.008676600895,0.002302337102343559,
11,CONFIG_0,CONFIG_0_confucius_claude-4-5-sonnet_,trial_12,https://fburl.com/confucius/fjoam1z2,https://fburl.com/confucius/nxpmd3ny,513.186604336137,True,False,"[[2048, 2048], [640, 640], [2048, 2048], [1280], [1280]]",0.49209044460305706,7453.475882353398,0.001479259369713749,
12,CONFIG_0,CONFIG_0_confucius_claude-4-5-sonnet_,trial_13,https://fburl.com/confucius/fjoam1z2,https://fburl.com/confucius/nxpmd3ny,513.186604336137,False,False,"[[2048, 2048, 2048], [640, 640], [2048, 2048, 2048], [1280], [1280]]",0.4917480463009801,5937.690369134851,0.0021740336940886205,
13,CONFIG_0,CONFIG_0_confucius_claude-4-5-sonnet_,trial_14,https://fburl.com/confucius/fjoam1z2,https://fburl.com/confucius/nxpmd3ny,513.186604336137,True,False,"[[1920, 1920, 1920], [704, 704], [1920, 1920, 1920], [1408], [1408]]",0.49177414707029843,6028.316171086087,0.0021210715612194147,
14,CONFIG_0,CONFIG_0_confucius_claude-4-5-sonnet_,trial_15,https://fburl.com/confucius/fjoam1z2,https://fburl.com/confucius/nxpmd3ny,513.186604336137,True,False,"[[1856, 1856, 1856], [768, 768], [1856, 1856, 1856], [1344], [1344]]",0.49183497119009445,6288.336190377311,0.0019976508652619885,
15,CONFIG_0,CONFIG_0_confucius_claude-4-5-sonnet_,trial_16,https://fburl.com/confucius/fjoam1z2,https://fburl.com/confucius/nxpmd3ny,513.186604336137,True,False,"[[1856, 1856, 1856], [768, 768, 768], [1856, 1856, 1856], [1344], [1344]]",0.49172224835990014,6177.668521138491,0.002226381345859634,
16,CONFIG_0,CONFIG_0_confucius_claude-4-5-sonnet_,trial_17,https://fburl.com/confucius/fjoam1z2,https://fburl.com/confucius/nxpmd3ny,513.186604336137,False,False,"[[1856, 1856, 1856], [768, 768, 768], [1856, 1856, 1856], [1344, 1344], [1344, 1344]]",0.4915550600839722,5414.386718299106,0.0025656298781877133,
17,CONFIG_0,CONFIG_0_confucius_claude-4-5-sonnet_,trial_18,https://fburl.com/confucius/fjoam1z2,https://fburl.com/confucius/nxpmd3ny,513.186604336137,False,False,"[[1920, 1920, 1920, 1920], [768, 768], [1920, 1920, 1920, 1920], [1344], [1344]]",0.49146946313049833,5138.4017591689835,0.0027393181387825225,
18,CONFIG_0,CONFIG_0_confucius_claude-4-5-sonnet_,trial_19,https://fburl.com/confucius/fjoam1z2,https://fburl.com/confucius/nxpmd3ny,513.186604336137,True,False,"[[1792, 1792, 1792], [896, 896, 896], [1792, 1792, 1792], [1280], [1280]]",0.4917469424906297,6306.394309328222,0.0021762734805764196,
19,CONFIG_0,CONFIG_0_confucius_claude-4-5-sonnet_,trial_20,https://fburl.com/confucius/fjoam1z2,https://fburl.com/confucius/nxpmd3ny,513.186604336137,True,False,"[[1792, 1792, 1792], [832, 832, 832], [1792, 1792, 1792], [1408], [1408]]",0.4917169528994556,6158.100910111639,0.0022371265800803833,
20,CONFIG_1,CONFIG_1_confucius_claude-4-5-sonnet_,trial_1,https://fburl.com/confucius/ad0tgu2a,https://fburl.com/confucius/7coid31k,253.2627540009562,True,False,"[[1536, 1536], [1024, 1024], [1536, 1536], [1536], [1536]]",0.492162,8314.59,0.009699,
21,CONFIG_1,CONFIG_1_confucius_claude-4-5-sonnet_,trial_2,https://fburl.com/confucius/ad0tgu2a,https://fburl.com/confucius/7coid31k,253.2627540009562,False,False,"[[2048, 2048], [1536, 1536], [2048, 2048], [2048], [2048]]",0.491229,5019.54,-1.0,
22,CONFIG_1,CONFIG_1_confucius_claude-4-5-sonnet_,trial_3,https://fburl.com/confucius/ad0tgu2a,https://fburl.com/confucius/7coid31k,253.2627540009562,True,False,"[[1792, 1792], [1280, 1280], [1792, 1792], [1792], [1792]]",0.491714,6358.14,0.0106,
23,CONFIG_1,CONFIG_1_confucius_claude-4-5-sonnet_,trial_4,https://fburl.com/confucius/ad0tgu2a,https://fburl.com/confucius/7coid31k,253.2627540009562,True,False,"[[2048, 2048], [1024, 1024], [1536, 1536], [1536], [1536]]",0.492124,7119.5,0.009776,
24,CONFIG_1,CONFIG_1_confucius_claude-4-5-sonnet_,trial_5,https://fburl.com/confucius/ad0tgu2a,https://fburl.com/confucius/7coid31k,253.2627540009562,True,False,"[[1536, 1536], [1024, 1024], [2048, 2048], [1536], [1536]]",0.491658,7861.54,0.010713,
25,CONFIG_1,CONFIG_1_confucius_claude-4-5-sonnet_,trial_6,https://fburl.com/confucius/ad0tgu2a,https://fburl.com/confucius/7coid31k,253.2627540009562,True,False,"[[1536, 1536], [1024, 1024], [2048, 2048, 2048], [1536], [1536]]",0.491081,7788.56,0.011875,
26,CONFIG_1,CONFIG_1_confucius_claude-4-5-sonnet_,trial_7,https://fburl.com/confucius/ad0tgu2a,https://fburl.com/confucius/7coid31k,253.2627540009562,True,False,"[[1792, 1792], [1024, 1024], [2048, 2048, 2048], [1536], [1536]]",0.491063,7246.57,0.011912,
27,CONFIG_1,CONFIG_1_confucius_claude-4-5-sonnet_,trial_8,https://fburl.com/confucius/ad0tgu2a,https://fburl.com/confucius/7coid31k,253.2627540009562,True,False,"[[1792, 1792], [1024, 1024], [2048, 2048, 2048, 2048], [1536], [1536]]",0.490485,7184.51,0.013073,
28,CONFIG_1,CONFIG_1_confucius_claude-4-5-sonnet_,trial_9,https://fburl.com/confucius/ad0tgu2a,https://fburl.com/confucius/7coid31k,253.2627540009562,True,False,"[[1792, 1792], [1024, 1024], [2048, 2048, 2048, 2048, 2048], [1536], [1536]]",0.489908,7123.51,0.014234,
29,CONFIG_1,CONFIG_1_confucius_claude-4-5-sonnet_,trial_10,https://fburl.com/confucius/ad0tgu2a,https://fburl.com/confucius/7coid31k,253.2627540009562,True,False,"[[2048, 2048], [1024, 1024], [2048, 2048, 2048, 2048, 2048], [1536], [1536]]",0.489889,6628.54,0.014273,
30,CONFIG_1,CONFIG_1_confucius_claude-4-5-sonnet_,trial_11,https://fburl.com/confucius/ad0tgu2a,https://fburl.com/confucius/7coid31k,253.2627540009562,False,False,"[[2048, 2048, 2048], [1024, 1024], [2048, 2048, 2048, 2048, 2048], [1536], [1536]]",0.489839,5561.05,-1.0,
31,CONFIG_1,CONFIG_1_confucius_claude-4-5-sonnet_,trial_12,https://fburl.com/confucius/ad0tgu2a,https://fburl.com/confucius/7coid31k,253.2627540009562,True,False,"[[2048, 2048], [1280, 1280], [2048, 2048, 2048, 2048, 2048], [1536], [1536]]",0.489807,6161.16,0.014438,
32,CONFIG_1,CONFIG_1_confucius_claude-4-5-sonnet_,trial_13,https://fburl.com/confucius/ad0tgu2a,https://fburl.com/confucius/7coid31k,253.2627540009562,False,False,"[[2048, 2048], [1280, 1280], [2048, 2048, 2048, 2048, 2048], [1792], [1792]]",0.489725,5689.17,-1.0,
33,CONFIG_1,CONFIG_1_confucius_claude-4-5-sonnet_,trial_14,https://fburl.com/confucius/ad0tgu2a,https://fburl.com/confucius/7coid31k,253.2627540009562,True,False,"[[2048, 2048], [1280, 1280], [2048, 2048, 2048, 2048, 2048], [1600], [1600]]",0.489787,6040.6,0.014479,
34,CONFIG_1,CONFIG_1_confucius_claude-4-5-sonnet_,trial_15,https://fburl.com/confucius/ad0tgu2a,https://fburl.com/confucius/7coid31k,253.2627540009562,False,False,"[[2048, 2048], [1280, 1280, 1280], [2048, 2048, 2048, 2048, 2048], [1600], [1600]]",0.489705,5741.46,-1.0,
35,CONFIG_1,CONFIG_1_confucius_claude-4-5-sonnet_,trial_16,https://fburl.com/confucius/ad0tgu2a,https://fburl.com/confucius/7coid31k,253.2627540009562,True,False,"[[2048, 2048], [1216, 1216], [2112, 2112, 2112, 2112, 2112], [1600], [1600]]",0.489666,6106.48,0.014723,
36,CONFIG_1,CONFIG_1_confucius_claude-4-5-sonnet_,trial_17,https://fburl.com/confucius/ad0tgu2a,https://fburl.com/confucius/7coid31k,253.2627540009562,True,False,"[[2048, 2048], [1216, 1216], [2176, 2176, 2176, 2176, 2176], [1600], [1600]]",0.489521,6064.38,0.015014,
37,CONFIG_1,CONFIG_1_confucius_claude-4-5-sonnet_,trial_18,https://fburl.com/confucius/ad0tgu2a,https://fburl.com/confucius/7coid31k,253.2627540009562,True,True,"[[2048, 2048], [1216, 1216], [2240, 2240, 2240, 2240, 2240], [1600], [1600]]",0.489373,6022.7,0.015311,
38,CONFIG_1,CONFIG_1_confucius_claude-4-5-sonnet_,trial_19,https://fburl.com/confucius/ad0tgu2a,https://fburl.com/confucius/7coid31k,253.2627540009562,False,False,"[[2048, 2048], [1216, 1216], [2304, 2304, 2304, 2304, 2304], [1600], [1600]]",0.489222,5981.44,-1.0,
39,CONFIG_1,CONFIG_1_confucius_claude-4-5-sonnet_,trial_20,https://fburl.com/confucius/ad0tgu2a,https://fburl.com/confucius/7coid31k,253.2627540009562,True,False,"[[1984, 1984], [1216, 1216], [2240, 2240, 2240, 2240, 2240], [1600], [1600]]",0.489378,6126.05,0.015301,
40,CONFIG_2,CONFIG_2_confucius_claude-4-5-sonnet_,trial_1,https://fburl.com/confucius/mc6pr9dz,https://fburl.com/confucius/yaeljj0s,482.08600460202433,True,False,"[[512, 512], [256, 256], [512, 512], [512], [512]]",0.5428076734125057,32121.582783999605,-0.06364879657654758,
41,CONFIG_2,CONFIG_2_confucius_claude-4-5-sonnet_,trial_2,https://fburl.com/confucius/mc6pr9dz,https://fburl.com/confucius/yaeljj0s,482.08600460202433,True,False,"[[2048, 2048], [1024, 1024], [2048, 2048], [1024], [1024]]",0.49236681860674675,7130.445318448534,0.03519165307138069,
42,CONFIG_2,CONFIG_2_confucius_claude-4-5-sonnet_,trial_3,https://fburl.com/confucius/mc6pr9dz,https://fburl.com/confucius/yaeljj0s,482.08600460202433,False,False,"[[3072, 3072], [1536, 1536], [3072, 3072], [1536], [1536]]",0.49103779758459304,3653.0847129661242,0.0377959117804584,
43,CONFIG_2,CONFIG_2_confucius_claude-4-5-sonnet_,trial_4,https://fburl.com/confucius/mc6pr9dz,https://fburl.com/confucius/yaeljj0s,482.08600460202433,False,False,"[[2560, 2560], [1280, 1280], [2560, 2560], [1280], [1280]]",0.49173884308956534,4957.421054696457,0.036422190950350465,
44,CONFIG_2,CONFIG_2_confucius_claude-4-5-sonnet_,trial_5,https://fburl.com/confucius/mc6pr9dz,https://fburl.com/confucius/yaeljj0s,482.08600460202433,True,False,"[[2240, 2240], [1152, 1152], [2240, 2240], [1152], [1152]]",0.4921112111561666,6061.94884318491,0.03569252395166206,
45,CONFIG_2,CONFIG_2_confucius_claude-4-5-sonnet_,trial_6,https://fburl.com/confucius/mc6pr9dz,https://fburl.com/confucius/yaeljj0s,482.08600460202433,False,False,"[[2048, 2048, 2048], [1024, 1024], [2048, 2048], [1024], [1024]]",0.4923209421254098,5932.138147518911,0.03528154948691672,
46,CONFIG_2,CONFIG_2_confucius_claude-4-5-sonnet_,trial_7,https://fburl.com/confucius/mc6pr9dz,https://fburl.com/confucius/yaeljj0s,482.08600460202433,True,False,"[[2304, 2304], [1024, 1024], [2304, 2304], [1024], [1024]]",0.4921794070719986,6337.464352924896,0.03555889189861804,
47,CONFIG_2,CONFIG_2_confucius_claude-4-5-sonnet_,trial_8,https://fburl.com/confucius/mc6pr9dz,https://fburl.com/confucius/yaeljj0s,482.08600460202433,True,False,"[[2368, 2368], [1024, 1024], [2368, 2368], [1024], [1024]]",0.4921312856084112,6159.541396017755,0.0356531874278475,
48,CONFIG_2,CONFIG_2_confucius_claude-4-5-sonnet_,trial_9,https://fburl.com/confucius/mc6pr9dz,https://fburl.com/confucius/yaeljj0s,482.08600460202433,True,False,"[[2048, 2048], [1024, 1024], [2048, 2048], [1536], [1536]]",0.49206822263861233,6402.425822664159,0.035776761310864665,
49,CONFIG_2,CONFIG_2_confucius_claude-4-5-sonnet_,trial_10,https://fburl.com/confucius/mc6pr9dz,https://fburl.com/confucius/yaeljj0s,482.08600460202433,False,False,"[[2048, 2048], [1536, 1536], [2048, 2048], [1024], [1024]]",0.4922045948089049,5820.691992788387,0.035509535731855627,
